match_id,innings,batting_team,over,over_runs,legal_balls,wickets,over_run_rate,wicket_over,high_scoring_over,momentum
1529265,1,Chennai Super Kings,8,5,6,0,5.0,0,0,Low
1529265,1,Chennai Super Kings,9,8,6,0,8.0,0,0,Medium
1529265,1,Chennai Super Kings,10,3,6,0,3.0,0,0,Low
1529265,1,Chennai Super Kings,11,13,6,1,13.0,1,0,High
1529265,1,Chennai Super Kings,12,3,6,0,3.0,0,0,Low
1529265,1,Chennai Super Kings,13,15,6,0,15.0,0,1,Very High
1529265,1,Chennai Super Kings,14,6,6,0,6.0,0,0,Medium
1529265,1,Chennai Super Kings,15,20,6,0,20.0,0,1,Very High
1529265,1,Chennai Super Kings,16,7,6,1,7.0,1,0,Medium
1529265,1,Chennai Super Kings,17,6,6,1,6.0,1,0,Medium
1529265,1,Chennai Super Kings,18,8,6,0,8.0,0,0,Medium
1529265,1,Chennai Super Kings,19,8,6,0,8.0,0,0,Medium
1529265,2,Kolkata Knight Riders,0,7,6,0,7.0,0,0,Medium
1529265,2,Kolkata Knight Riders,1,7,6,1,7.0,1,0,Medium
1529265,2,Kolkata Knight Riders,2,8,6,0,8.0,0,0,Medium
1529265,2,Kolkata Knight Riders,3,6,6,0,6.0,0,0,Medium
1529265,2,Kolkata Knight Riders,4,3,6,1,3.0,1,0,Low
1529265,2,Kolkata Knight Riders,5,5,6,0,5.0,0,0,Low
1529265,2,Kolkata Knight Riders,6,10,6,0,10.0,0,0,High
1529265,2,Kolkata Knight Riders,7,12,6,0,12.0,0,0,High
1529265,2,Kolkata Knight Riders,8,19,6,0,19.0,0,1,Very High
1529265,2,Kolkata Knight Riders,9,4,6,1,4.0,1,0,Low
1529265,2,Kolkata Knight Riders,10,4,6,2,4.0,1,0,Low
1529265,2,Kolkata Knight Riders,11,5,6,0,5.0,0,0,Low
1529265,2,Kolkata Knight Riders,12,1,6,1,1.0,1,0,Low
1529265,2,Kolkata Knight Riders,13,9,6,0,9.0,0,0,Medium
1529265,2,Kolkata Knight Riders,14,7,6,0,7.0,0,0,Medium
1529265,2,Kolkata Knight Riders,15,13,6,0,13.0,0,0,High
1529265,2,Kolkata Knight Riders,16,11,6,0,11.0,0,0,High
1529265,2,Kolkata Knight Riders,17,7,6,0,7.0,0,0,Medium
1529265,2,Kolkata Knight Riders,18,10,6,0,10.0,0,0,High
1529265,2,Kolkata Knight Riders,19,12,6,1,12.0,1,0,High
1529266,1,Lucknow Super Giants,0,9,6,0,9.0,0,0,Medium
1529266,1,Lucknow Super Giants,1,5,6,0,5.0,0,0,Low
1529266,1,Lucknow Super Giants,2,8,6,0,8.0,0,0,Medium
1529266,1,Lucknow Super Giants,3,10,6,1,10.0,1,0,High
1529266,1,Lucknow Super Giants,4,1,6,0,1.0,0,0,Low
1529266,1,Lucknow Super Giants,5,2,6,0,2.0,0,0,Low
1529266,1,Lucknow Super Giants,6,5,6,1,5.0,1,0,Low
1529266,1,Lucknow Super Giants,7,15,6,0,15.0,0,1,Very High
1529266,1,Lucknow Super Giants,8,8,6,0,8.0,0,0,Medium
1529266,1,Lucknow Super Giants,9,8,6,1,8.0,1,0,Medium
1529266,1,Lucknow Super Giants,10,11,6,0,11.0,0,0,High
1529266,1,Lucknow Super Giants,11,8,6,1,8.0,1,0,Medium
1529266,1,Lucknow Super Giants,12,5,6,0,5.0,0,0,Low
1529266,1,Lucknow Super Giants,13,7,6,0,7.0,0,0,Medium
1529266,1,Lucknow Super Giants,14,10,6,0,10.0,0,0,High
1529266,1,Lucknow Super Giants,15,6,6,1,6.0,1,0,Medium
1529266,1,Lucknow Super Giants,16,6,6,1,6.0,1,0,Medium
1529266,1,Lucknow Super Giants,17,11,6,0,11.0,0,0,High
1529266,1,Lucknow Super Giants,18,4,6,2,4.0,1,0,Low
1529266,1,Lucknow Super Giants,19,7,6,2,7.0,1,0,Medium
1529266,2,Royal Challengers Bengaluru,0,6,6,0,6.0,0,0,Medium
1529266,2,Royal Challengers Bengaluru,1,7,6,1,7.0,1,0,Medium
1529266,2,Royal Challengers Bengaluru,2,15,6,0,15.0,0,1,Very High
1529266,2,Royal Challengers Bengaluru,3,17,6,0,17.0,0,1,Very High
1529266,2,Royal Challengers Bengaluru,4,10,6,0,10.0,0,0,High
1529266,2,Royal Challengers Bengaluru,5,5,6,0,5.0,0,0,Low
1529266,2,Royal Challengers Bengaluru,6,5,6,0,5.0,0,0,Low
1529266,2,Royal Challengers Bengaluru,7,3,6,1,3.0,1,0,Low
1529266,2,Royal Challengers Bengaluru,8,13,6,0,13.0,0,0,High
1529266,2,Royal Challengers Bengaluru,9,5,6,0,5.0,0,0,Low
1529266,2,Royal Challengers Bengaluru,10,6,6,1,6.0,1,0,Medium
1529266,2,Royal Challengers Bengaluru,11,23,6,0,23.0,0,1,Very High
1529266,2,Royal Challengers Bengaluru,12,8,6,2,8.0,1,0,Medium
1529266,2,Royal Challengers Bengaluru,13,13,6,0,13.0,0,0,High
1529266,2,Royal Challengers Bengaluru,14,9,6,0,9.0,0,0,Medium
1529266,2,Royal Challengers Bengaluru,15,4,1,0,24.0,0,0,Low
1529267,1,Mumbai Indians,0,1,6,0,1.0,0,0,Low
1529267,1,Mumbai Indians,1,11,6,0,11.0,0,0,High
1529267,1,Mumbai Indians,2,3,6,2,3.0,1,0,Low
1529267,1,Mumbai Indians,3,10,6,0,10.0,0,0,High
1529267,1,Mumbai Indians,4,8,6,0,8.0,0,0,Medium
1529267,1,Mumbai Indians,5,15,6,0,15.0,0,1,Very High
1529267,1,Mumbai Indians,6,19,6,0,19.0,0,1,Very High
1529267,1,Mumbai Indians,7,7,6,0,7.0,0,0,Medium
1529267,1,Mumbai Indians,8,12,6,0,12.0,0,0,High
1529267,1,Mumbai Indians,9,11,6,0,11.0,0,0,High
1529267,1,Mumbai Indians,10,13,6,0,13.0,0,0,High
1529267,1,Mumbai Indians,11,15,6,0,15.0,0,1,Very High
1529267,1,Mumbai Indians,12,7,6,0,7.0,0,0,Medium
1529267,1,Mumbai Indians,13,4,6,1,4.0,1,0,Low
1529267,1,Mumbai Indians,14,9,6,0,9.0,0,0,Medium
1529267,1,Mumbai Indians,15,15,6,0,15.0,0,1,Very High
1529267,1,Mumbai Indians,16,9,6,0,9.0,0,0,Medium
1529267,1,Mumbai Indians,17,8,6,1,8.0,1,0,Medium
1529267,1,Mumbai Indians,18,9,6,1,9.0,1,0,Medium
1529267,1,Mumbai Indians,19,9,6,1,9.0,1,0,Medium
1529267,2,Punjab Kings,0,21,6,0,21.0,0,1,Very High
1529267,2,Punjab Kings,1,5,6,0,5.0,0,0,Low
1529267,2,Punjab Kings,2,1,6,1,1.0,1,0,Low
1529267,2,Punjab Kings,3,12,6,0,12.0,0,0,High
1529267,2,Punjab Kings,4,13,6,1,13.0,1,0,High
1529267,2,Punjab Kings,5,9,6,0,9.0,0,0,Medium
1529267,2,Punjab Kings,6,8,6,0,8.0,0,0,Medium
1529267,2,Punjab Kings,7,14,6,0,14.0,0,0,High
1529267,2,Punjab Kings,8,5,6,0,5.0,0,0,Low
1529267,2,Punjab Kings,9,12,6,0,12.0,0,0,High
1529267,2,Punjab Kings,10,18,6,0,18.0,0,1,Very High
1529267,2,Punjab Kings,11,12,6,0,12.0,0,0,High
1529267,2,Punjab Kings,12,16,6,0,16.0,0,1,Very High
1529267,2,Punjab Kings,13,15,6,0,15.0,0,1,Very High
1529267,2,Punjab Kings,14,11,6,0,11.0,0,0,High
1529267,2,Punjab Kings,15,16,6,1,16.0,1,1,Very High
1529267,2,Punjab Kings,16,10,3,0,20.0,0,0,High
1529268,1,Kolkata Knight Riders,0,9,6,1,9.0,1,0,Medium
1529268,1,Kolkata Knight Riders,1,12,6,1,12.0,1,0,High
1529268,1,Kolkata Knight Riders,2,3,6,0,3.0,0,0,Low
1529268,1,Kolkata Knight Riders,3,8,6,1,8.0,1,0,Medium
1529268,1,Kolkata Knight Riders,4,4,6,0,4.0,0,0,Low
1529268,1,Kolkata Knight Riders,5,1,6,0,1.0,0,0,Low
1529268,1,Kolkata Knight Riders,6,11,6,0,11.0,0,0,High
1529268,1,Kolkata Knight Riders,7,11,6,0,11.0,0,0,High
1529268,1,Kolkata Knight Riders,8,10,6,0,10.0,0,0,High
1529268,1,Kolkata Knight Riders,9,11,6,0,11.0,0,0,High
1529268,1,Kolkata Knight Riders,10,7,6,1,7.0,1,0,Medium
1529268,1,Kolkata Knight Riders,11,16,6,0,16.0,0,1,Very High
1529268,1,Kolkata Knight Riders,12,19,6,0,19.0,0,1,Very High
1529268,1,Kolkata Knight Riders,13,17,6,0,17.0,0,1,Very High
1529268,1,Kolkata Knight Riders,14,9,6,1,9.0,1,0,Medium
1529268,1,Kolkata Knight Riders,15,9,6,1,9.0,1,0,Medium
1529268,1,Kolkata Knight Riders,16,8,6,1,8.0,1,0,Medium
1529268,1,Kolkata Knight Riders,17,7,6,1,7.0,1,0,Medium
1529268,1,Kolkata Knight Riders,18,2,6,1,2.0,1,0,Low
1529268,1,Kolkata Knight Riders,19,6,6,1,6.0,1,0,Medium
1529268,2,Gujarat Titans,0,9,6,0,9.0,0,0,Medium
1529268,2,Gujarat Titans,1,11,6,0,11.0,0,0,High
1529268,2,Gujarat Titans,2,20,6,0,20.0,0,1,Very High
1529268,2,Gujarat Titans,3,5,6,0,5.0,0,0,Low
1529268,2,Gujarat Titans,4,12,6,0,12.0,0,0,High
1529268,2,Gujarat Titans,5,14,6,1,14.0,1,0,High
1529268,2,Gujarat Titans,6,12,6,0,12.0,0,0,High
1529268,2,Gujarat Titans,7,10,6,0,10.0,0,0,High
1529268,2,Gujarat Titans,8,2,6,0,2.0,0,0,Low
1529268,2,Gujarat Titans,9,4,6,1,4.0,1,0,Low
1529268,2,Gujarat Titans,10,5,6,0,5.0,0,0,Low
1529268,2,Gujarat Titans,11,15,6,0,15.0,0,1,Very High
1529268,2,Gujarat Titans,12,4,6,0,4.0,0,0,Low
1529268,2,Gujarat Titans,13,16,6,0,16.0,0,1,Very High
1529268,2,Gujarat Titans,14,5,6,1,5.0,1,0,Low
1529268,2,Gujarat Titans,15,5,6,0,5.0,0,0,Low
1529268,2,Gujarat Titans,16,9,6,1,9.0,1,0,Medium
1529268,2,Gujarat Titans,17,12,6,0,12.0,0,0,High
1529268,2,Gujarat Titans,18,6,6,0,6.0,0,0,Medium
1529268,2,Gujarat Titans,19,5,4,1,7.5,1,0,Low
1529269,1,Royal Challengers Bengaluru,0,13,6,0,13.0,0,0,High
1529269,1,Royal Challengers Bengaluru,1,8,6,0,8.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,2,6,6,0,6.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,3,7,6,0,7.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,4,18,6,0,18.0,0,1,Very High
1529269,1,Royal Challengers Bengaluru,5,7,6,1,7.0,1,0,Medium
1529269,1,Royal Challengers Bengaluru,6,6,6,0,6.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,7,14,6,0,14.0,0,0,High
1529269,1,Royal Challengers Bengaluru,8,11,6,0,11.0,0,0,High
1529269,1,Royal Challengers Bengaluru,9,9,6,1,9.0,1,0,Medium
1529269,1,Royal Challengers Bengaluru,10,11,6,1,11.0,1,0,High
1529269,1,Royal Challengers Bengaluru,11,12,6,0,12.0,0,0,High
1529269,1,Royal Challengers Bengaluru,12,10,6,1,10.0,1,0,High
1529269,1,Royal Challengers Bengaluru,13,7,6,0,7.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,14,7,6,0,7.0,0,0,Medium
1529269,1,Royal Challengers Bengaluru,15,2,6,1,2.0,1,0,Low
1529269,1,Royal Challengers Bengaluru,16,5,6,1,5.0,1,0,Low
1529269,1,Royal Challengers Bengaluru,17,14,6,0,14.0,0,0,High
1529269,1,Royal Challengers Bengaluru,18,2,6,0,2.0,0,0,Low
1529269,1,Royal Challengers Bengaluru,19,6,6,2,6.0,1,0,Medium
1529269,2,Delhi Capitals,0,2,6,1,2.0,1,0,Low
1529269,2,Delhi Capitals,1,13,6,0,13.0,0,0,High
1529269,2,Delhi Capitals,2,7,6,2,7.0,1,0,Medium
1529269,2,Delhi Capitals,3,9,6,0,9.0,0,0,Medium
1529269,2,Delhi Capitals,4,14,6,0,14.0,0,0,High
1529269,2,Delhi Capitals,5,5,6,0,5.0,0,0,Low
1529269,2,Delhi Capitals,6,6,6,0,6.0,0,0,Medium
1529269,2,Delhi Capitals,7,14,6,0,14.0,0,0,High
1529269,2,Delhi Capitals,8,6,6,0,6.0,0,0,Medium
1529269,2,Delhi Capitals,9,11,6,0,11.0,0,0,High
1529269,2,Delhi Capitals,10,7,6,1,7.0,1,0,Medium
1529269,2,Delhi Capitals,11,7,6,0,7.0,0,0,Medium
1529269,2,Delhi Capitals,12,16,6,0,16.0,0,1,Very High
1529269,2,Delhi Capitals,13,8,6,0,8.0,0,0,Medium
1529269,2,Delhi Capitals,14,5,6,0,5.0,0,0,Low
1529269,2,Delhi Capitals,15,5,6,1,5.0,1,0,Low
1529269,2,Delhi Capitals,16,4,6,0,4.0,0,0,Low
1529269,2,Delhi Capitals,17,12,6,0,12.0,0,0,High
1529269,2,Delhi Capitals,18,10,6,0,10.0,0,0,High
1529269,2,Delhi Capitals,19,18,5,0,21.6,0,1,Very High
1529270,1,Sunrisers Hyderabad,0,4,6,0,4.0,0,0,Low
1529270,1,Sunrisers Hyderabad,1,10,6,0,10.0,0,0,High
1529270,1,Sunrisers Hyderabad,2,9,6,0,9.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,3,15,6,0,15.0,0,1,Very High
1529270,1,Sunrisers Hyderabad,4,25,6,0,25.0,0,1,Very High
1529270,1,Sunrisers Hyderabad,5,12,6,2,12.0,1,0,High
1529270,1,Sunrisers Hyderabad,6,9,6,0,9.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,7,9,6,1,9.0,1,0,Medium
1529270,1,Sunrisers Hyderabad,8,7,6,0,7.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,9,12,6,0,12.0,0,0,High
1529270,1,Sunrisers Hyderabad,10,6,6,1,6.0,1,0,Medium
1529270,1,Sunrisers Hyderabad,11,13,6,0,13.0,0,0,High
1529270,1,Sunrisers Hyderabad,12,8,6,0,8.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,13,9,6,1,9.0,1,0,Medium
1529270,1,Sunrisers Hyderabad,14,6,6,0,6.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,15,9,6,0,9.0,0,0,Medium
1529270,1,Sunrisers Hyderabad,16,14,6,0,14.0,0,0,High
1529270,1,Sunrisers Hyderabad,17,2,6,1,2.0,1,0,Low
1529270,1,Sunrisers Hyderabad,18,8,6,1,8.0,1,0,Medium
1529270,1,Sunrisers Hyderabad,19,7,6,2,7.0,1,0,Medium
1529270,2,Chennai Super Kings,0,15,6,0,15.0,0,1,Very High
1529270,2,Chennai Super Kings,1,8,6,1,8.0,1,0,Medium
1529270,2,Chennai Super Kings,2,23,6,0,23.0,0,1,Very High
1529270,2,Chennai Super Kings,3,13,6,0,13.0,0,0,High
1529270,2,Chennai Super Kings,4,6,6,1,6.0,1,0,Medium
1529270,2,Chennai Super Kings,5,10,6,1,10.0,1,0,High
1529270,2,Chennai Super Kings,6,7,6,0,7.0,0,0,Medium
1529270,2,Chennai Super Kings,7,13,6,0,13.0,0,0,High
1529270,2,Chennai Super Kings,8,8,6,0,8.0,0,0,Medium
1529270,2,Chennai Super Kings,9,7,6,0,7.0,0,0,Medium
1529270,2,Chennai Super Kings,10,1,6,1,1.0,1,0,Low
1529270,2,Chennai Super Kings,11,3,6,1,3.0,1,0,Low
1529270,2,Chennai Super Kings,12,5,6,0,5.0,0,0,Low
1529270,2,Chennai Super Kings,13,15,6,0,15.0,0,1,Very High
1529270,2,Chennai Super Kings,14,6,6,0,6.0,0,0,Medium
1529270,2,Chennai Super Kings,15,8,6,1,8.0,1,0,Medium
1529270,2,Chennai Super Kings,16,6,6,1,6.0,1,0,Medium
1529270,2,Chennai Super Kings,17,10,6,0,10.0,0,0,High
1529270,2,Chennai Super Kings,18,12,6,0,12.0,0,0,High
1529270,2,Chennai Super Kings,19,7,6,1,7.0,1,0,Medium
1529271,1,Rajasthan Royals,0,6,6,0,6.0,0,0,Medium
1529271,1,Rajasthan Royals,1,9,6,0,9.0,0,0,Medium
1529271,1,Rajasthan Royals,2,5,6,0,5.0,0,0,Low
1529271,1,Rajasthan Royals,3,15,6,0,15.0,0,1,Very High
1529271,1,Rajasthan Royals,4,6,6,0,6.0,0,0,Medium
1529271,1,Rajasthan Royals,5,21,6,0,21.0,0,1,Very High
1529271,1,Rajasthan Royals,6,8,6,0,8.0,0,0,Medium
1529271,1,Rajasthan Royals,7,8,6,0,8.0,0,0,Medium
1529271,1,Rajasthan Royals,8,2,6,1,2.0,1,0,Low
1529271,1,Rajasthan Royals,9,14,6,0,14.0,0,0,High
1529271,1,Rajasthan Royals,10,3,6,1,3.0,1,0,Low
1529271,1,Rajasthan Royals,11,6,6,1,6.0,1,0,Medium
1529271,1,Rajasthan Royals,12,5,6,0,5.0,0,0,Low
1529271,1,Rajasthan Royals,13,4,6,0,4.0,0,0,Low
1529271,1,Rajasthan Royals,14,5,6,1,5.0,1,0,Low
1529271,1,Rajasthan Royals,15,6,6,1,6.0,1,0,Medium
1529271,1,Rajasthan Royals,16,8,6,0,8.0,0,0,Medium
1529271,1,Rajasthan Royals,17,11,6,0,11.0,0,0,High
1529271,1,Rajasthan Royals,18,2,6,3,2.0,1,0,Low
1529271,1,Rajasthan Royals,19,9,6,1,9.0,1,0,Medium
1529271,2,Kolkata Knight Riders,0,5,6,1,5.0,1,0,Low
1529271,2,Kolkata Knight Riders,1,10,6,1,10.0,1,0,High
1529271,2,Kolkata Knight Riders,2,6,6,0,6.0,0,0,Medium
1529271,2,Kolkata Knight Riders,3,10,6,0,10.0,0,0,High
1529271,2,Kolkata Knight Riders,4,8,6,1,8.0,1,0,Medium
1529271,2,Kolkata Knight Riders,5,12,6,0,12.0,0,0,High
1529271,2,Kolkata Knight Riders,6,1,6,1,1.0,1,0,Low
1529271,2,Kolkata Knight Riders,7,7,6,0,7.0,0,0,Medium
1529271,2,Kolkata Knight Riders,8,4,6,0,4.0,0,0,Low
1529271,2,Kolkata Knight Riders,9,7,6,0,7.0,0,0,Medium
1529271,2,Kolkata Knight Riders,10,3,6,1,3.0,1,0,Low
1529271,2,Kolkata Knight Riders,11,3,6,0,3.0,0,0,Low
1529271,2,Kolkata Knight Riders,12,8,6,0,8.0,0,0,Medium
1529271,2,Kolkata Knight Riders,13,3,6,1,3.0,1,0,Low
1529271,2,Kolkata Knight Riders,14,10,6,0,10.0,0,0,High
1529271,2,Kolkata Knight Riders,15,19,6,0,19.0,0,1,Very High
1529271,2,Kolkata Knight Riders,16,12,6,0,12.0,0,0,High
1529271,2,Kolkata Knight Riders,17,7,6,0,7.0,0,0,Medium
1529271,2,Kolkata Knight Riders,18,12,6,0,12.0,0,0,High
1529271,2,Kolkata Knight Riders,19,14,4,0,21.0,0,0,High
1529272,1,Punjab Kings,0,7,6,1,7.0,1,0,Medium
1529272,1,Punjab Kings,1,8,6,0,8.0,0,0,Medium
1529272,1,Punjab Kings,2,11,6,0,11.0,0,0,High
1529272,1,Punjab Kings,3,13,6,0,13.0,0,0,High
1529272,1,Punjab Kings,4,4,6,0,4.0,0,0,Low
1529272,1,Punjab Kings,5,20,6,0,20.0,0,1,Very High
1529272,1,Punjab Kings,6,14,6,0,14.0,0,0,High
1529272,1,Punjab Kings,7,14,6,0,14.0,0,0,High
1529272,1,Punjab Kings,8,10,6,0,10.0,0,0,High
1529272,1,Punjab Kings,9,9,6,0,9.0,0,0,Medium
1529272,1,Punjab Kings,10,19,6,0,19.0,0,1,Very High
1529272,1,Punjab Kings,11,18,6,0,18.0,0,1,Very High
1529272,1,Punjab Kings,12,32,6,0,32.0,0,1,Very High
1529272,1,Punjab Kings,13,7,6,1,7.0,1,0,Medium
1529272,1,Punjab Kings,14,7,6,1,7.0,1,0,Medium
1529272,1,Punjab Kings,15,3,6,1,3.0,1,0,Low
1529272,1,Punjab Kings,16,18,6,1,18.0,1,1,Very High
1529272,1,Punjab Kings,17,15,6,0,15.0,0,1,Very High
1529272,1,Punjab Kings,18,19,6,0,19.0,0,1,Very High
1529272,1,Punjab Kings,19,5,6,2,5.0,1,0,Low
1529272,2,Lucknow Super Giants,0,2,6,0,2.0,0,0,Low
1529272,2,Lucknow Super Giants,1,10,6,0,10.0,0,0,High
1529272,2,Lucknow Super Giants,2,17,6,0,17.0,0,1,Very High
1529272,2,Lucknow Super Giants,3,15,6,0,15.0,0,1,Very High
1529272,2,Lucknow Super Giants,4,11,6,0,11.0,0,0,High
1529272,2,Lucknow Super Giants,5,6,6,1,6.0,1,0,Medium
1529272,2,Lucknow Super Giants,6,15,6,0,15.0,0,1,Very High
1529272,2,Lucknow Super Giants,7,13,6,0,13.0,0,0,High
1529272,2,Lucknow Super Giants,8,8,6,0,8.0,0,0,Medium
1529272,2,Lucknow Super Giants,9,5,6,0,5.0,0,0,Low
1529272,2,Lucknow Super Giants,10,7,6,0,7.0,0,0,Medium
1529272,2,Lucknow Super Giants,11,14,6,1,14.0,1,0,High
1529272,2,Lucknow Super Giants,12,10,6,1,10.0,1,0,High
1529272,2,Lucknow Super Giants,13,5,6,0,5.0,0,0,Low
1529272,2,Lucknow Super Giants,14,4,6,1,4.0,1,0,Low
1529272,2,Lucknow Super Giants,15,16,6,0,16.0,0,1,Very High
1529272,2,Lucknow Super Giants,16,9,6,0,9.0,0,0,Medium
1529272,2,Lucknow Super Giants,17,12,6,0,12.0,0,0,High
1529272,2,Lucknow Super Giants,18,13,6,0,13.0,0,0,High
1529272,2,Lucknow Super Giants,19,8,6,1,8.0,1,0,Medium
1529273,1,Mumbai Indians,0,2,6,0,2.0,0,0,Low
1529273,1,Mumbai Indians,1,9,6,1,9.0,1,0,Medium
1529273,1,Mumbai Indians,2,10,6,0,10.0,0,0,High
1529273,1,Mumbai Indians,3,6,6,1,6.0,1,0,Medium
1529273,1,Mumbai Indians,4,5,6,0,5.0,0,0,Low
1529273,1,Mumbai Indians,5,14,6,1,14.0,1,0,High
1529273,1,Mumbai Indians,6,8,6,0,8.0,0,0,Medium
1529273,1,Mumbai Indians,7,4,6,0,4.0,0,0,Low
1529273,1,Mumbai Indians,8,10,6,0,10.0,0,0,High
1529273,1,Mumbai Indians,9,7,6,0,7.0,0,0,Medium
1529273,1,Mumbai Indians,10,13,6,0,13.0,0,0,High
1529273,1,Mumbai Indians,11,7,6,0,7.0,0,0,Medium
1529273,1,Mumbai Indians,12,3,6,1,3.0,1,0,Low
1529273,1,Mumbai Indians,13,5,6,0,5.0,0,0,Low
1529273,1,Mumbai Indians,14,19,6,0,19.0,0,1,Very High
1529273,1,Mumbai Indians,15,4,6,0,4.0,0,0,Low
1529273,1,Mumbai Indians,16,15,6,0,15.0,0,1,Very High
1529273,1,Mumbai Indians,17,26,6,0,26.0,0,1,Very High
1529273,1,Mumbai Indians,18,10,6,1,10.0,1,0,High
1529273,1,Mumbai Indians,19,22,6,0,22.0,0,1,Very High
1529273,2,Gujarat Titans,0,1,6,1,1.0,1,0,Low
1529273,2,Gujarat Titans,1,18,6,1,18.0,1,1,Very High
1529273,2,Gujarat Titans,2,10,6,0,10.0,0,0,High
1529273,2,Gujarat Titans,3,6,6,0,6.0,0,0,Medium
1529273,2,Gujarat Titans,4,6,6,1,6.0,1,0,Medium
1529273,2,Gujarat Titans,5,4,6,0,4.0,0,0,Low
1529273,2,Gujarat Titans,6,8,6,0,8.0,0,0,Medium
1529273,2,Gujarat Titans,7,3,6,2,3.0,1,0,Low
1529273,2,Gujarat Titans,8,8,6,0,8.0,0,0,Medium
1529273,2,Gujarat Titans,9,7,6,0,7.0,0,0,Medium
1529273,2,Gujarat Titans,10,8,6,1,8.0,1,0,Medium
1529273,2,Gujarat Titans,11,6,6,0,6.0,0,0,Medium
1529273,2,Gujarat Titans,12,1,6,2,1.0,1,0,Low
1529273,2,Gujarat Titans,13,4,6,0,4.0,0,0,Low
1529273,2,Gujarat Titans,14,9,6,0,9.0,0,0,Medium
1529273,2,Gujarat Titans,15,1,5,2,1.2,1,0,Low
1529274,1,Sunrisers Hyderabad,0,9,6,0,9.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,1,6,6,0,6.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,2,11,6,0,11.0,0,0,High
1529274,1,Sunrisers Hyderabad,3,10,6,0,10.0,0,0,High
1529274,1,Sunrisers Hyderabad,4,20,6,0,20.0,0,1,Very High
1529274,1,Sunrisers Hyderabad,5,11,6,0,11.0,0,0,High
1529274,1,Sunrisers Hyderabad,6,7,6,0,7.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,7,8,6,0,8.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,8,16,6,1,16.0,1,1,Very High
1529274,1,Sunrisers Hyderabad,9,6,6,0,6.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,10,22,6,0,22.0,0,1,Very High
1529274,1,Sunrisers Hyderabad,11,12,6,0,12.0,0,0,High
1529274,1,Sunrisers Hyderabad,12,13,6,0,13.0,0,0,High
1529274,1,Sunrisers Hyderabad,13,9,6,0,9.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,14,23,6,1,23.0,1,1,Very High
1529274,1,Sunrisers Hyderabad,15,6,6,0,6.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,16,13,6,0,13.0,0,0,High
1529274,1,Sunrisers Hyderabad,17,14,6,0,14.0,0,0,High
1529274,1,Sunrisers Hyderabad,18,6,6,0,6.0,0,0,Medium
1529274,1,Sunrisers Hyderabad,19,20,6,0,20.0,0,1,Very High
1529274,2,Delhi Capitals,0,8,6,0,8.0,0,0,Medium
1529274,2,Delhi Capitals,1,13,6,0,13.0,0,0,High
1529274,2,Delhi Capitals,2,8,6,1,8.0,1,0,Medium
1529274,2,Delhi Capitals,3,16,6,0,16.0,0,1,Very High
1529274,2,Delhi Capitals,4,9,6,0,9.0,0,0,Medium
1529274,2,Delhi Capitals,5,5,6,0,5.0,0,0,Low
1529274,2,Delhi Capitals,6,7,6,0,7.0,0,0,Medium
1529274,2,Delhi Capitals,7,19,6,0,19.0,0,1,Very High
1529274,2,Delhi Capitals,8,12,6,0,12.0,0,0,High
1529274,2,Delhi Capitals,9,9,6,1,9.0,1,0,Medium
1529274,2,Delhi Capitals,10,2,6,2,2.0,1,0,Low
1529274,2,Delhi Capitals,11,9,6,0,9.0,0,0,Medium
1529274,2,Delhi Capitals,12,12,6,0,12.0,0,0,High
1529274,2,Delhi Capitals,13,16,6,0,16.0,0,1,Very High
1529274,2,Delhi Capitals,14,9,6,0,9.0,0,0,Medium
1529274,2,Delhi Capitals,15,12,6,1,12.0,1,0,High
1529274,2,Delhi Capitals,16,10,6,0,10.0,0,0,High
1529274,2,Delhi Capitals,17,8,6,1,8.0,1,0,Medium
1529274,2,Delhi Capitals,18,6,6,0,6.0,0,0,Medium
1529274,2,Delhi Capitals,19,3,6,3,3.0,1,0,Low
1529275,1,Rajasthan Royals,0,7,6,0,7.0,0,0,Medium
1529275,1,Rajasthan Royals,1,13,6,0,13.0,0,0,High
1529275,1,Rajasthan Royals,2,12,6,2,12.0,1,0,High
1529275,1,Rajasthan Royals,3,0,6,1,0.0,1,0,Low
1529275,1,Rajasthan Royals,4,5,6,0,5.0,0,0,Low
1529275,1,Rajasthan Royals,5,7,6,0,7.0,0,0,Medium
1529275,1,Rajasthan Royals,6,10,6,0,10.0,0,0,High
1529275,1,Rajasthan Royals,7,6,6,0,6.0,0,0,Medium
